link_id,scenario,fiber_loss_db,splice_total_db,connector_total_db,total_loss_db,rx_power_dbm,margin_db,lpb_status,system_rise_time_ns,allowed_rise_time_ns,rtb_pass,top_contributor_1,top_contributor_2,top_contributor_3
link_01410,base_splitter_loss_db=13.00,5.032000,0.272000,1.456000,19.760000,-17.760000,9.240000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01411,base_splitter_loss_db=13.00,10.983000,1.008000,1.376000,26.367000,-24.367000,-0.367000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01412,base_splitter_loss_db=13.00,10.329000,0.737000,3.456000,27.522000,-19.522000,2.478000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01413,base_splitter_loss_db=13.00,12.120000,1.140000,1.880000,28.140000,-20.140000,-5.140000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01414,base_splitter_loss_db=13.00,0.856000,0.092000,0.982000,14.930000,-8.930000,14.070000,PASS,0.000000,0.000000,false,splitter_loss_db,connector_total_db,fiber_loss_db
link_01415,base_splitter_loss_db=13.00,17.015000,1.155000,1.416000,32.586000,-30.586000,-7.586000,FAIL,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_01416,base_splitter_loss_db=13.00,10.500000,0.432000,0.432000,24.364000,-20.364000,3.636000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01417,base_splitter_loss_db=13.00,15.976000,1.092000,3.952000,34.020000,-28.020000,-11.020000,FAIL,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_01418,base_splitter_loss_db=13.00,2.744000,0.592000,1.530000,17.866000,-11.866000,6.134000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01419,base_splitter_loss_db=13.00,7.478000,1.764000,1.770000,24.012000,-22.012000,4.988000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01420,base_splitter_loss_db=13.00,4.028000,0.243000,0.886000,18.157000,-16.157000,9.843000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01421,base_splitter_loss_db=13.00,10.800000,1.278000,1.824000,26.902000,-24.902000,-6.902000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01422,base_splitter_loss_db=13.00,0.796000,0.139000,0.682000,14.617000,-12.617000,12.383000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01423,base_splitter_loss_db=13.00,2.424000,0.134000,0.778000,16.336000,-12.336000,13.664000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01424,base_splitter_loss_db=13.00,14.845000,0.459000,2.238000,30.542000,-26.542000,-1.542000,FAIL,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_01425,base_splitter_loss_db=13.00,3.312000,0.399000,1.818000,18.529000,-10.529000,12.471000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01426,base_splitter_loss_db=13.00,3.528000,0.605000,2.370000,19.503000,-13.503000,12.497000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01427,base_splitter_loss_db=13.00,1.908000,0.262000,0.980000,16.150000,-12.150000,13.850000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01428,base_splitter_loss_db=13.00,1.765000,0.063000,1.132000,15.960000,-11.960000,13.040000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01429,base_splitter_loss_db=13.00,5.354000,0.672000,1.944000,20.970000,-18.970000,3.030000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01430,base_splitter_loss_db=13.00,7.175000,0.464000,1.048000,21.687000,-13.687000,2.313000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01431,base_splitter_loss_db=13.00,10.920000,0.846000,1.206000,25.972000,-21.972000,-6.972000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01432,base_splitter_loss_db=13.00,9.507000,0.910000,1.452000,24.869000,-22.869000,-6.869000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01433,base_splitter_loss_db=13.00,12.488000,0.800000,1.340000,27.628000,-19.628000,2.372000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01434,base_splitter_loss_db=13.00,11.583000,1.128000,0.820000,26.531000,-20.531000,2.469000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,splice_total_db
link_01435,base_splitter_loss_db=13.00,6.644000,0.510000,0.564000,20.718000,-16.718000,6.282000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01436,base_splitter_loss_db=13.00,1.108000,0.131000,1.552000,15.791000,-13.791000,10.209000,PASS,0.000000,0.000000,false,splitter_loss_db,connector_total_db,fiber_loss_db
link_01437,base_splitter_loss_db=13.00,1.370000,0.069000,0.840000,15.279000,-7.279000,19.721000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01438,base_splitter_loss_db=13.00,6.514000,0.880000,1.868000,22.262000,-18.262000,-2.262000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01439,base_splitter_loss_db=13.00,7.385000,0.292000,0.814000,21.491000,-13.491000,10.509000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01440,base_splitter_loss_db=13.00,3.605000,0.182000,0.462000,17.249000,-9.249000,14.751000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01441,base_splitter_loss_db=13.00,2.078000,0.162000,0.950000,16.190000,-12.190000,11.810000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01442,base_splitter_loss_db=13.00,5.064000,0.568000,0.456000,19.088000,-11.088000,14.912000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,splice_total_db
link_01443,base_splitter_loss_db=13.00,8.960000,0.728000,0.956000,23.644000,-19.644000,2.356000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01444,base_splitter_loss_db=13.00,2.044000,0.300000,1.908000,17.252000,-9.252000,17.748000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01445,base_splitter_loss_db=13.00,5.692000,1.116000,0.800000,20.608000,-14.608000,2.392000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,splice_total_db
link_01446,base_splitter_loss_db=13.00,2.388000,0.140000,2.028000,17.556000,-15.556000,9.444000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01447,base_splitter_loss_db=13.00,2.844000,0.266000,1.968000,18.078000,-16.078000,7.922000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01448,base_splitter_loss_db=13.00,3.216000,0.108000,1.620000,17.944000,-9.944000,14.056000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01449,base_splitter_loss_db=13.00,15.525000,0.610000,1.640000,30.775000,-26.775000,-2.775000,FAIL,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_01450,base_splitter_loss_db=13.00,6.531000,1.015000,2.016000,22.562000,-16.562000,0.438000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01451,base_splitter_loss_db=13.00,5.945000,0.240000,3.824000,23.009000,-19.009000,4.991000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01452,base_splitter_loss_db=13.00,3.410000,0.178000,0.864000,17.452000,-15.452000,10.548000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01453,base_splitter_loss_db=13.00,2.162000,0.222000,0.604000,15.988000,-11.988000,14.012000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01454,base_splitter_loss_db=13.00,7.310000,0.396000,0.968000,21.674000,-17.674000,8.326000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01455,base_splitter_loss_db=13.00,2.700000,0.122000,0.842000,16.664000,-12.664000,5.336000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01456,base_splitter_loss_db=13.00,5.578000,1.152000,0.918000,20.648000,-14.648000,10.352000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,splice_total_db
link_01457,base_splitter_loss_db=13.00,4.135000,0.290000,0.664000,18.089000,-16.089000,7.911000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01458,base_splitter_loss_db=13.00,10.388000,0.704000,0.876000,24.968000,-22.968000,1.032000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01459,base_splitter_loss_db=13.00,4.764000,0.297000,0.490000,18.551000,-16.551000,6.449000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01460,base_splitter_loss_db=13.00,6.392000,1.010000,1.664000,22.066000,-16.066000,-1.066000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01461,base_splitter_loss_db=13.00,4.772000,0.177000,2.154000,20.103000,-16.103000,-0.103000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01462,base_splitter_loss_db=13.00,2.001000,0.298000,2.388000,17.687000,-9.687000,14.313000,PASS,0.000000,0.000000,false,splitter_loss_db,connector_total_db,fiber_loss_db
link_01463,base_splitter_loss_db=13.00,4.235000,0.110000,1.088000,18.433000,-10.433000,14.567000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01464,base_splitter_loss_db=13.00,6.378000,0.560000,0.956000,20.894000,-18.894000,6.106000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01465,base_splitter_loss_db=13.00,6.627000,0.735000,2.800000,23.162000,-21.162000,3.838000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01466,base_splitter_loss_db=13.00,6.548000,0.370000,0.484000,20.402000,-16.402000,5.598000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01467,base_splitter_loss_db=13.00,5.288000,0.264000,1.856000,20.408000,-16.408000,7.592000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01468,base_splitter_loss_db=13.00,11.824000,1.314000,1.350000,27.488000,-19.488000,6.512000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01469,base_splitter_loss_db=13.00,5.232000,0.504000,0.512000,19.248000,-11.248000,12.752000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01470,base_splitter_loss_db=13.00,3.204000,0.585000,2.504000,19.293000,-15.293000,10.707000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01471,base_splitter_loss_db=13.00,13.920000,0.814000,1.796000,29.530000,-27.530000,-1.530000,FAIL,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_01472,base_splitter_loss_db=13.00,7.790000,0.948000,0.996000,22.734000,-14.734000,8.266000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01473,base_splitter_loss_db=13.00,14.732000,1.308000,0.636000,29.676000,-25.676000,0.324000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,splice_total_db
link_01474,base_splitter_loss_db=13.00,16.315000,1.220000,0.726000,31.261000,-29.261000,-7.261000,FAIL,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,splice_total_db
link_01475,base_splitter_loss_db=13.00,1.641000,0.090000,3.000000,17.731000,-13.731000,3.269000,PASS,0.000000,0.000000,false,splitter_loss_db,connector_total_db,fiber_loss_db
link_01476,base_splitter_loss_db=13.00,13.792000,1.639000,0.678000,29.109000,-27.109000,-5.109000,FAIL,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,splice_total_db
link_01477,base_splitter_loss_db=13.00,8.811000,1.188000,0.752000,23.751000,-21.751000,2.249000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,splice_total_db
link_01478,base_splitter_loss_db=13.00,3.130000,0.166000,2.232000,18.528000,-14.528000,9.472000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01479,base_splitter_loss_db=13.00,12.325000,0.696000,1.440000,27.461000,-19.461000,4.539000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01480,base_splitter_loss_db=13.00,9.976000,0.584000,2.872000,26.432000,-24.432000,2.568000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01481,base_splitter_loss_db=13.00,7.287000,1.152000,0.888000,22.327000,-14.327000,10.673000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,splice_total_db
link_01482,base_splitter_loss_db=13.00,2.966000,0.480000,1.434000,17.880000,-15.880000,7.120000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01483,base_splitter_loss_db=13.00,1.089000,0.099000,2.632000,16.820000,-10.820000,12.180000,PASS,0.000000,0.000000,false,splitter_loss_db,connector_total_db,fiber_loss_db
link_01484,base_splitter_loss_db=13.00,1.130000,0.144000,0.712000,14.986000,-10.986000,7.014000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01485,base_splitter_loss_db=13.00,5.136000,0.590000,0.592000,19.318000,-17.318000,4.682000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01486,base_splitter_loss_db=13.00,3.468000,0.110000,2.824000,19.402000,-15.402000,9.598000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01487,base_splitter_loss_db=13.00,1.839000,0.296000,1.722000,16.857000,-8.857000,8.143000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01488,base_splitter_loss_db=13.00,5.420000,0.320000,3.672000,22.412000,-20.412000,-3.412000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01489,base_splitter_loss_db=13.00,2.010000,0.351000,3.256000,18.617000,-12.617000,12.383000,PASS,0.000000,0.000000,false,splitter_loss_db,connector_total_db,fiber_loss_db
link_01490,base_splitter_loss_db=13.00,1.520000,0.107000,0.828000,15.455000,-9.455000,13.545000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01491,base_splitter_loss_db=13.00,12.075000,1.096000,2.694000,28.865000,-24.865000,-9.865000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01492,base_splitter_loss_db=13.00,6.552000,0.455000,0.576000,20.583000,-16.583000,7.417000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01493,base_splitter_loss_db=13.00,6.422000,0.680000,1.152000,21.254000,-17.254000,7.746000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01494,base_splitter_loss_db=13.00,9.170000,0.396000,0.674000,23.240000,-21.240000,-3.240000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01495,base_splitter_loss_db=13.00,1.264000,0.106000,1.424000,15.794000,-7.794000,17.206000,PASS,0.000000,0.000000,false,splitter_loss_db,connector_total_db,fiber_loss_db
link_01496,base_splitter_loss_db=13.00,5.436000,1.206000,2.688000,22.330000,-16.330000,8.670000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01497,base_splitter_loss_db=13.00,14.288000,0.583000,1.288000,29.159000,-27.159000,-4.159000,FAIL,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_01498,base_splitter_loss_db=13.00,3.785000,0.168000,0.954000,17.907000,-11.907000,10.093000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01499,base_splitter_loss_db=13.00,6.093000,0.786000,2.226000,22.105000,-14.105000,9.895000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01500,base_splitter_loss_db=13.00,2.790000,0.327000,2.730000,18.847000,-12.847000,4.153000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01501,base_splitter_loss_db=13.00,1.062000,0.050000,3.040000,17.152000,-15.152000,7.848000,PASS,0.000000,0.000000,false,splitter_loss_db,connector_total_db,fiber_loss_db
link_01502,base_splitter_loss_db=13.00,0.820000,0.117000,2.682000,16.619000,-8.619000,17.381000,PASS,0.000000,0.000000,false,splitter_loss_db,connector_total_db,fiber_loss_db
link_01503,base_splitter_loss_db=13.00,1.808000,0.113000,0.914000,15.835000,-13.835000,13.165000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01504,base_splitter_loss_db=13.00,8.750000,0.565000,0.838000,23.153000,-19.153000,3.847000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01505,base_splitter_loss_db=13.00,4.904000,0.356000,0.828000,19.088000,-11.088000,3.912000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01506,base_splitter_loss_db=13.00,11.836000,0.468000,0.848000,26.152000,-18.152000,6.848000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01507,base_splitter_loss_db=13.00,6.678000,1.397000,1.242000,22.317000,-14.317000,9.683000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,splice_total_db
link_01508,base_splitter_loss_db=13.00,1.884000,0.432000,1.842000,17.158000,-13.158000,3.842000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01509,base_splitter_loss_db=13.00,7.360000,1.152000,1.820000,23.332000,-15.332000,6.668000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01510,base_splitter_loss_db=13.00,0.998000,0.072000,2.168000,16.238000,-12.238000,9.762000,PASS,0.000000,0.000000,false,splitter_loss_db,connector_total_db,fiber_loss_db
link_01511,base_splitter_loss_db=13.00,6.252000,0.432000,0.934000,20.618000,-14.618000,3.382000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01512,base_splitter_loss_db=13.00,7.356000,1.088000,2.118000,23.562000,-19.562000,7.438000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01513,base_splitter_loss_db=13.00,3.846000,0.472000,0.640000,17.958000,-15.958000,7.042000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01514,base_splitter_loss_db=13.00,7.278000,0.612000,1.568000,22.458000,-14.458000,10.542000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01515,base_splitter_loss_db=13.00,9.752000,0.816000,2.008000,25.576000,-21.576000,2.424000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01516,base_splitter_loss_db=13.00,6.201000,0.822000,1.852000,21.875000,-13.875000,9.125000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01517,base_splitter_loss_db=13.00,11.952000,1.391000,3.904000,30.247000,-22.247000,0.753000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01518,base_splitter_loss_db=13.00,14.355000,0.882000,0.642000,28.879000,-20.879000,-2.879000,FAIL,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,splice_total_db
link_01519,base_splitter_loss_db=13.00,3.478000,0.440000,0.900000,17.818000,-13.818000,9.182000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01520,base_splitter_loss_db=13.00,12.955000,0.944000,1.224000,28.123000,-22.123000,3.877000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01521,base_splitter_loss_db=13.00,5.700000,0.738000,0.888000,20.326000,-18.326000,5.674000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01522,base_splitter_loss_db=13.00,5.136000,0.465000,2.610000,21.211000,-13.211000,9.789000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01523,base_splitter_loss_db=13.00,2.046000,0.232000,3.944000,19.222000,-17.222000,9.778000,PASS,0.000000,0.000000,false,splitter_loss_db,connector_total_db,fiber_loss_db
link_01524,base_splitter_loss_db=13.00,2.618000,0.460000,1.824000,17.902000,-13.902000,11.098000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01525,base_splitter_loss_db=13.00,12.216000,1.420000,1.876000,28.512000,-26.512000,-8.512000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01526,base_splitter_loss_db=13.00,8.060000,0.528000,0.978000,22.566000,-18.566000,3.434000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01527,base_splitter_loss_db=13.00,13.610000,0.936000,2.816000,30.362000,-22.362000,-7.362000,FAIL,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_01528,base_splitter_loss_db=13.00,2.768000,0.236000,0.640000,16.644000,-12.644000,5.356000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01529,base_splitter_loss_db=13.00,6.422000,1.160000,2.562000,23.144000,-17.144000,5.856000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01530,base_splitter_loss_db=13.00,5.108000,0.536000,1.736000,20.380000,-12.380000,12.620000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01531,base_splitter_loss_db=13.00,6.100000,0.280000,2.688000,22.068000,-18.068000,-3.068000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01532,base_splitter_loss_db=13.00,3.411000,0.411000,1.456000,18.278000,-14.278000,9.722000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01533,base_splitter_loss_db=13.00,3.300000,0.244000,2.024000,18.568000,-16.568000,9.432000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01534,base_splitter_loss_db=13.00,11.643000,1.008000,1.386000,27.037000,-23.037000,-6.037000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01535,base_splitter_loss_db=13.00,6.748000,0.730000,1.230000,21.708000,-15.708000,6.292000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01536,base_splitter_loss_db=13.00,6.274000,0.690000,0.926000,20.890000,-14.890000,11.110000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01537,base_splitter_loss_db=13.00,1.260000,0.140000,2.250000,16.650000,-8.650000,8.350000,PASS,0.000000,0.000000,false,splitter_loss_db,connector_total_db,fiber_loss_db
link_01538,base_splitter_loss_db=13.00,2.108000,0.059000,2.016000,17.183000,-11.183000,11.817000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01539,base_splitter_loss_db=13.00,2.907000,0.396000,3.344000,19.647000,-15.647000,8.353000,PASS,0.000000,0.000000,false,splitter_loss_db,connector_total_db,fiber_loss_db
link_01540,base_splitter_loss_db=13.00,7.280000,0.870000,1.636000,22.786000,-16.786000,8.214000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01541,base_splitter_loss_db=13.00,9.375000,0.960000,0.818000,24.153000,-22.153000,0.847000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,splice_total_db
link_01542,base_splitter_loss_db=13.00,9.996000,0.688000,1.812000,25.496000,-21.496000,-3.496000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01543,base_splitter_loss_db=13.00,7.166000,1.606000,3.504000,25.276000,-19.276000,-4.276000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01544,base_splitter_loss_db=13.00,5.048000,0.404000,2.172000,20.624000,-16.624000,6.376000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01545,base_splitter_loss_db=13.00,5.409000,0.600000,2.922000,21.931000,-15.931000,9.069000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01546,base_splitter_loss_db=13.00,9.861000,1.430000,0.930000,25.221000,-17.221000,9.779000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,splice_total_db
link_01547,base_splitter_loss_db=13.00,4.098000,0.252000,0.880000,18.230000,-14.230000,11.770000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01548,base_splitter_loss_db=13.00,0.663000,0.113000,2.936000,16.712000,-10.712000,7.288000,PASS,0.000000,0.000000,false,splitter_loss_db,connector_total_db,fiber_loss_db
link_01549,base_splitter_loss_db=13.00,6.395000,0.256000,1.308000,20.959000,-14.959000,0.041000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01550,base_splitter_loss_db=13.00,3.936000,0.348000,1.904000,19.188000,-11.188000,14.812000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01551,base_splitter_loss_db=13.00,11.529000,0.828000,0.476000,25.833000,-21.833000,4.167000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,splice_total_db
link_01552,base_splitter_loss_db=13.00,13.260000,0.992000,0.712000,27.964000,-21.964000,3.036000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,splice_total_db
link_01553,base_splitter_loss_db=13.00,2.427000,0.254000,2.848000,18.529000,-10.529000,16.471000,PASS,0.000000,0.000000,false,splitter_loss_db,connector_total_db,fiber_loss_db
link_01554,base_splitter_loss_db=13.00,4.360000,0.164000,2.214000,19.738000,-15.738000,8.262000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01555,base_splitter_loss_db=13.00,3.280000,0.505000,2.520000,19.305000,-17.305000,8.695000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01556,base_splitter_loss_db=13.00,8.455000,0.340000,3.248000,25.043000,-21.043000,-3.043000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01557,base_splitter_loss_db=13.00,11.700000,0.612000,1.492000,26.804000,-22.804000,3.196000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01558,base_splitter_loss_db=13.00,7.100000,1.254000,1.464000,22.818000,-20.818000,-4.818000,FAIL,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_01559,base_splitter_loss_db=13.00,3.332000,0.212000,1.680000,18.224000,-12.224000,12.776000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
