link_id,scenario,fiber_loss_db,splice_total_db,connector_total_db,total_loss_db,rx_power_dbm,margin_db,lpb_status,system_rise_time_ns,allowed_rise_time_ns,rtb_pass,top_contributor_1,top_contributor_2,top_contributor_3
link_00572,base_system_margin_db=0.00,1.408000,0.196000,1.494000,5.098000,0.902000,28.902000,PASS,0.000000,0.000000,false,splitter_loss_db,connector_total_db,fiber_loss_db
link_00573,base_system_margin_db=0.00,9.120000,1.370000,2.040000,14.030000,-12.030000,7.970000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00574,base_system_margin_db=0.00,11.500000,0.927000,1.968000,15.895000,-13.895000,13.105000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00575,base_system_margin_db=0.00,5.056000,0.808000,2.796000,9.160000,-5.160000,21.840000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00576,base_system_margin_db=0.00,5.904000,0.690000,0.736000,8.330000,-6.330000,22.670000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00577,base_system_margin_db=0.00,4.419000,0.328000,2.106000,8.853000,-6.853000,13.147000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00578,base_system_margin_db=0.00,0.882000,0.097000,2.016000,4.495000,1.505000,21.505000,PASS,0.000000,0.000000,false,connector_total_db,splitter_loss_db,fiber_loss_db
link_00579,base_system_margin_db=0.00,7.584000,0.696000,1.148000,9.928000,-7.928000,20.072000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00580,base_system_margin_db=0.00,3.747000,0.408000,0.576000,5.731000,-1.731000,18.269000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00581,base_system_margin_db=0.00,3.592000,0.260000,1.800000,7.152000,-5.152000,23.848000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00582,base_system_margin_db=0.00,7.515000,0.400000,1.876000,11.291000,-5.291000,14.709000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00583,base_system_margin_db=0.00,2.376000,0.195000,2.022000,5.593000,2.407000,31.407000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00584,base_system_margin_db=0.00,2.433000,0.132000,0.424000,4.489000,1.511000,29.511000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00585,base_system_margin_db=0.00,3.750000,0.702000,1.464000,7.916000,-1.916000,26.084000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00586,base_system_margin_db=0.00,4.090000,0.286000,1.936000,7.812000,-1.812000,25.188000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00587,base_system_margin_db=0.00,15.548000,1.764000,1.760000,21.072000,-15.072000,13.928000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,splice_total_db
link_00588,base_system_margin_db=0.00,1.254000,0.162000,3.080000,5.496000,2.504000,29.504000,PASS,0.000000,0.000000,false,connector_total_db,fiber_loss_db,splitter_loss_db
link_00589,base_system_margin_db=0.00,2.204000,0.070000,0.724000,4.998000,-2.998000,25.002000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00590,base_system_margin_db=0.00,15.356000,1.320000,0.946000,19.122000,-11.122000,16.878000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,splice_total_db
link_00591,base_system_margin_db=0.00,11.684000,0.459000,1.830000,15.973000,-7.973000,21.027000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00592,base_system_margin_db=0.00,2.132000,0.066000,3.352000,7.550000,0.450000,20.450000,PASS,0.000000,0.000000,false,connector_total_db,fiber_loss_db,splitter_loss_db
link_00593,base_system_margin_db=0.00,9.724000,0.776000,1.320000,13.820000,-11.820000,16.180000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00594,base_system_margin_db=0.00,8.780000,0.605000,1.040000,12.425000,-6.425000,13.575000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00595,base_system_margin_db=0.00,10.320000,0.432000,0.492000,12.744000,-6.744000,22.256000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00596,base_system_margin_db=0.00,16.850000,0.748000,0.836000,19.934000,-11.934000,15.066000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00597,base_system_margin_db=0.00,15.552000,1.356000,3.936000,21.344000,-15.344000,4.656000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00598,base_system_margin_db=0.00,5.970000,0.585000,3.704000,11.259000,-9.259000,19.741000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00599,base_system_margin_db=0.00,0.802000,0.079000,0.708000,2.589000,3.411000,23.411000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_00600,base_system_margin_db=0.00,9.900000,0.616000,1.374000,13.390000,-9.390000,19.610000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00601,base_system_margin_db=0.00,1.245000,0.084000,0.924000,3.253000,2.747000,31.747000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00602,base_system_margin_db=0.00,6.720000,0.682000,1.908000,11.310000,-9.310000,10.690000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00603,base_system_margin_db=0.00,8.478000,1.089000,0.846000,10.913000,-6.913000,13.087000,PASS,0.000000,0.000000,false,fiber_loss_db,splice_total_db,connector_total_db
link_00604,base_system_margin_db=0.00,10.368000,0.781000,0.654000,12.303000,-8.303000,19.697000,PASS,0.000000,0.000000,false,fiber_loss_db,splice_total_db,connector_total_db
link_00605,base_system_margin_db=0.00,6.288000,0.530000,0.682000,9.000000,-1.000000,26.000000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00606,base_system_margin_db=0.00,4.038000,0.436000,1.020000,6.994000,-4.994000,22.006000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00607,base_system_margin_db=0.00,2.259000,0.272000,1.404000,4.435000,1.565000,30.565000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00608,base_system_margin_db=0.00,9.588000,0.469000,0.984000,11.541000,-9.541000,18.459000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00609,base_system_margin_db=0.00,18.490000,1.404000,0.508000,21.902000,-13.902000,15.098000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,splice_total_db
link_00610,base_system_margin_db=0.00,7.248000,0.372000,0.712000,10.332000,-6.332000,13.668000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00611,base_system_margin_db=0.00,14.390000,0.558000,2.022000,18.470000,-16.470000,10.530000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00612,base_system_margin_db=0.00,16.980000,0.759000,0.936000,20.675000,-16.675000,3.325000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00613,base_system_margin_db=0.00,7.980000,0.470000,0.472000,10.922000,-8.922000,11.078000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00614,base_system_margin_db=0.00,9.776000,1.184000,1.560000,14.520000,-12.520000,15.480000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00615,base_system_margin_db=0.00,16.925000,0.946000,3.968000,23.339000,-15.339000,13.661000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00616,base_system_margin_db=0.00,9.640000,0.438000,0.836000,11.414000,-9.414000,19.586000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00617,base_system_margin_db=0.00,8.372000,0.390000,0.856000,11.618000,-9.618000,18.382000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00618,base_system_margin_db=0.00,3.868000,0.393000,0.972000,5.733000,2.267000,22.267000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00619,base_system_margin_db=0.00,14.176000,1.485000,2.704000,18.865000,-16.865000,3.135000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00620,base_system_margin_db=0.00,13.530000,0.567000,2.768000,17.365000,-11.365000,16.635000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00621,base_system_margin_db=0.00,4.128000,0.534000,3.016000,9.678000,-1.678000,18.322000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00622,base_system_margin_db=0.00,3.082000,0.545000,1.804000,6.931000,-0.931000,28.069000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00623,base_system_margin_db=0.00,12.095000,0.680000,1.944000,15.219000,-9.219000,10.781000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00624,base_system_margin_db=0.00,4.564000,0.183000,0.824000,7.071000,-1.071000,25.929000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00625,base_system_margin_db=0.00,5.400000,1.080000,0.992000,9.472000,-1.472000,18.528000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,splice_total_db
link_00626,base_system_margin_db=0.00,4.275000,0.336000,1.500000,7.611000,-5.611000,14.389000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00627,base_system_margin_db=0.00,7.428000,0.462000,2.994000,12.884000,-4.884000,22.116000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00628,base_system_margin_db=0.00,10.292000,0.456000,2.624000,14.872000,-12.872000,14.128000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00629,base_system_margin_db=0.00,10.704000,0.560000,2.200000,15.464000,-9.464000,19.536000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00630,base_system_margin_db=0.00,6.843000,0.812000,2.240000,11.895000,-9.895000,18.105000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00631,base_system_margin_db=0.00,14.805000,0.585000,1.696000,18.586000,-16.586000,11.414000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00632,base_system_margin_db=0.00,7.036000,0.660000,1.108000,9.804000,-7.804000,20.196000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00633,base_system_margin_db=0.00,2.528000,0.192000,2.616000,5.836000,-1.836000,25.164000,PASS,0.000000,0.000000,false,connector_total_db,fiber_loss_db,splitter_loss_db
link_00634,base_system_margin_db=0.00,3.708000,0.456000,0.978000,7.142000,-5.142000,23.858000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00635,base_system_margin_db=0.00,0.820000,0.140000,3.752000,5.212000,-3.212000,25.788000,PASS,0.000000,0.000000,false,connector_total_db,fiber_loss_db,splitter_loss_db
link_00636,base_system_margin_db=0.00,6.782000,1.122000,2.094000,10.498000,-6.498000,21.502000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00637,base_system_margin_db=0.00,1.995000,0.288000,0.972000,4.255000,1.745000,30.745000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00638,base_system_margin_db=0.00,6.215000,0.412000,0.590000,9.217000,-1.217000,27.783000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00639,base_system_margin_db=0.00,5.680000,0.366000,1.236000,7.782000,-1.782000,26.218000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00640,base_system_margin_db=0.00,13.580000,0.729000,2.826000,17.635000,-15.635000,12.365000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00641,base_system_margin_db=0.00,5.490000,0.429000,1.740000,8.659000,-0.659000,19.341000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00642,base_system_margin_db=0.00,17.330000,1.419000,2.760000,23.509000,-19.509000,0.491000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00643,base_system_margin_db=0.00,5.307000,0.600000,0.612000,8.019000,-2.019000,17.981000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00644,base_system_margin_db=0.00,0.912000,0.050000,1.552000,4.014000,-2.014000,25.986000,PASS,0.000000,0.000000,false,connector_total_db,splitter_loss_db,fiber_loss_db
link_00645,base_system_margin_db=0.00,2.484000,0.190000,1.112000,5.286000,-1.286000,26.714000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00646,base_system_margin_db=0.00,4.775000,0.414000,0.824000,6.513000,1.487000,30.487000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00647,base_system_margin_db=0.00,7.977000,0.608000,0.860000,11.445000,-7.445000,19.555000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00648,base_system_margin_db=0.00,1.534000,0.244000,3.456000,7.234000,-1.234000,26.766000,PASS,0.000000,0.000000,false,connector_total_db,splitter_loss_db,fiber_loss_db
link_00649,base_system_margin_db=0.00,8.312000,0.474000,2.520000,13.306000,-9.306000,18.694000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00650,base_system_margin_db=0.00,7.440000,0.728000,0.836000,10.504000,-4.504000,23.496000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00651,base_system_margin_db=0.00,3.828000,0.306000,1.844000,7.978000,-3.978000,25.022000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00652,base_system_margin_db=0.00,5.822000,0.954000,0.600000,8.376000,-0.376000,28.624000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,splice_total_db
link_00653,base_system_margin_db=0.00,7.730000,0.400000,3.208000,12.338000,-10.338000,16.662000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00654,base_system_margin_db=0.00,11.630000,1.001000,1.920000,16.051000,-12.051000,16.949000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00655,base_system_margin_db=0.00,3.690000,0.888000,3.696000,9.774000,-3.774000,23.226000,PASS,0.000000,0.000000,false,connector_total_db,fiber_loss_db,splitter_loss_db
link_00656,base_system_margin_db=0.00,14.880000,1.128000,1.180000,19.188000,-13.188000,15.812000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00657,base_system_margin_db=0.00,2.325000,0.110000,0.844000,4.779000,3.221000,30.221000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00658,base_system_margin_db=0.00,9.875000,0.516000,2.696000,13.587000,-11.587000,8.413000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00659,base_system_margin_db=0.00,10.482000,1.507000,1.800000,15.289000,-13.289000,15.711000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00660,base_system_margin_db=0.00,13.600000,1.278000,1.720000,17.098000,-13.098000,13.902000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00661,base_system_margin_db=0.00,0.598000,0.134000,0.836000,3.568000,-1.568000,18.432000,PASS,0.000000,0.000000,false,splitter_loss_db,connector_total_db,fiber_loss_db
link_00662,base_system_margin_db=0.00,10.824000,1.323000,2.376000,15.523000,-7.523000,21.477000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00663,base_system_margin_db=0.00,0.770000,0.105000,1.824000,4.199000,1.801000,30.801000,PASS,0.000000,0.000000,false,connector_total_db,splitter_loss_db,fiber_loss_db
link_00664,base_system_margin_db=0.00,11.601000,0.792000,2.280000,15.673000,-7.673000,19.327000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00665,base_system_margin_db=0.00,8.260000,0.702000,2.124000,13.086000,-5.086000,23.914000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00666,base_system_margin_db=0.00,8.375000,0.655000,1.320000,12.350000,-6.350000,13.650000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00667,base_system_margin_db=0.00,10.755000,0.721000,0.574000,14.050000,-6.050000,21.950000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,splice_total_db
link_00668,base_system_margin_db=0.00,12.984000,1.340000,2.312000,17.136000,-11.136000,16.864000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00669,base_system_margin_db=0.00,7.372000,1.152000,1.842000,10.866000,-8.866000,11.134000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00670,base_system_margin_db=0.00,1.310000,0.055000,3.704000,6.569000,1.431000,29.431000,PASS,0.000000,0.000000,false,connector_total_db,splitter_loss_db,fiber_loss_db
link_00671,base_system_margin_db=0.00,8.856000,0.639000,0.848000,11.843000,-3.843000,25.157000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00672,base_system_margin_db=0.00,1.208000,0.102000,2.704000,6.014000,-4.014000,22.986000,PASS,0.000000,0.000000,false,connector_total_db,splitter_loss_db,fiber_loss_db
link_00673,base_system_margin_db=0.00,19.350000,1.560000,0.476000,21.886000,-13.886000,15.114000,PASS,0.000000,0.000000,false,fiber_loss_db,splice_total_db,splitter_loss_db
link_00674,base_system_margin_db=0.00,16.505000,1.265000,1.324000,20.094000,-16.094000,10.906000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00675,base_system_margin_db=0.00,6.250000,0.620000,1.688000,10.558000,-6.558000,13.442000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00676,base_system_margin_db=0.00,7.968000,0.642000,1.720000,10.830000,-2.830000,25.170000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00677,base_system_margin_db=0.00,13.684000,0.594000,2.768000,19.046000,-11.046000,8.954000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00678,base_system_margin_db=0.00,0.862000,0.077000,3.736000,5.175000,-3.175000,16.825000,PASS,0.000000,0.000000,false,connector_total_db,fiber_loss_db,splitter_loss_db
link_00679,base_system_margin_db=0.00,7.536000,0.792000,1.364000,11.692000,-5.692000,14.308000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00680,base_system_margin_db=0.00,4.140000,0.366000,3.904000,9.910000,-3.910000,16.090000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00681,base_system_margin_db=0.00,6.478000,1.170000,1.008000,9.656000,-5.656000,22.344000,PASS,0.000000,0.000000,false,fiber_loss_db,splice_total_db,connector_total_db
link_00682,base_system_margin_db=0.00,1.749000,0.071000,1.000000,4.320000,3.680000,23.680000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00683,base_system_margin_db=0.00,3.114000,0.420000,0.770000,4.804000,-0.804000,27.196000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00684,base_system_margin_db=0.00,8.192000,0.840000,0.824000,11.856000,-5.856000,23.144000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,splice_total_db
link_00685,base_system_margin_db=0.00,7.716000,1.212000,1.556000,11.484000,-9.484000,17.516000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00686,base_system_margin_db=0.00,1.594000,0.130000,1.800000,4.524000,1.476000,21.476000,PASS,0.000000,0.000000,false,connector_total_db,fiber_loss_db,splitter_loss_db
link_00687,base_system_margin_db=0.00,4.835000,0.252000,0.904000,7.491000,0.509000,27.509000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00688,base_system_margin_db=0.00,5.331000,0.320000,2.592000,10.243000,-6.243000,21.757000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00689,base_system_margin_db=0.00,11.451000,1.524000,0.450000,14.925000,-8.925000,18.075000,PASS,0.000000,0.000000,false,fiber_loss_db,splice_total_db,splitter_loss_db
link_00690,base_system_margin_db=0.00,6.270000,1.160000,1.884000,9.814000,-1.814000,25.186000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00691,base_system_margin_db=0.00,15.696000,1.586000,2.838000,20.620000,-14.620000,5.380000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00692,base_system_margin_db=0.00,10.863000,1.668000,3.272000,17.803000,-13.803000,6.197000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00693,base_system_margin_db=0.00,17.740000,1.353000,1.424000,22.017000,-20.017000,6.983000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00694,base_system_margin_db=0.00,4.288000,0.371000,1.632000,7.791000,-1.791000,27.209000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00695,base_system_margin_db=0.00,15.800000,1.469000,1.422000,19.191000,-17.191000,9.809000,PASS,0.000000,0.000000,false,fiber_loss_db,splice_total_db,connector_total_db
link_00696,base_system_margin_db=0.00,7.125000,0.917000,1.220000,10.762000,-8.762000,11.238000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00697,base_system_margin_db=0.00,6.594000,0.830000,1.788000,10.712000,-6.712000,13.288000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00698,base_system_margin_db=0.00,1.514000,0.112000,1.372000,4.998000,3.002000,23.002000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_00699,base_system_margin_db=0.00,13.860000,1.026000,3.256000,20.142000,-12.142000,7.858000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00700,base_system_margin_db=0.00,8.920000,0.605000,1.960000,11.985000,-7.985000,20.015000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00701,base_system_margin_db=0.00,3.862000,0.660000,1.864000,7.886000,-5.886000,22.114000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00702,base_system_margin_db=0.00,1.412000,0.149000,1.728000,3.789000,0.211000,27.211000,PASS,0.000000,0.000000,false,connector_total_db,fiber_loss_db,splitter_loss_db
link_00703,base_system_margin_db=0.00,2.960000,0.144000,1.608000,6.212000,1.788000,28.788000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00704,base_system_margin_db=0.00,1.480000,0.128000,3.600000,6.208000,1.792000,30.792000,PASS,0.000000,0.000000,false,connector_total_db,fiber_loss_db,splitter_loss_db
link_00705,base_system_margin_db=0.00,6.354000,0.959000,1.362000,10.675000,-2.675000,17.325000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00706,base_system_margin_db=0.00,14.484000,1.380000,1.648000,19.012000,-13.012000,13.988000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00707,base_system_margin_db=0.00,2.010000,0.250000,0.472000,3.732000,-1.732000,26.268000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00708,base_system_margin_db=0.00,2.490000,0.524000,1.926000,5.440000,-1.440000,26.560000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00709,base_system_margin_db=0.00,18.745000,0.624000,1.890000,21.759000,-15.759000,4.241000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00710,base_system_margin_db=0.00,1.731000,0.076000,0.492000,4.299000,-0.299000,28.701000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_00711,base_system_margin_db=0.00,0.848000,0.080000,0.592000,3.520000,2.480000,30.480000,PASS,0.000000,0.000000,false,splitter_loss_db,fiber_loss_db,connector_total_db
link_00712,base_system_margin_db=0.00,3.540000,0.375000,1.392000,7.307000,-5.307000,21.693000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00713,base_system_margin_db=0.00,2.446000,0.392000,3.120000,6.458000,-0.458000,19.542000,PASS,0.000000,0.000000,false,connector_total_db,fiber_loss_db,splitter_loss_db
link_00714,base_system_margin_db=0.00,15.444000,1.284000,1.800000,19.528000,-17.528000,10.472000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00715,base_system_margin_db=0.00,3.705000,0.108000,3.904000,9.217000,-5.217000,22.783000,PASS,0.000000,0.000000,false,connector_total_db,fiber_loss_db,splitter_loss_db
link_00716,base_system_margin_db=0.00,3.344000,0.268000,4.000000,8.612000,-6.612000,13.388000,PASS,0.000000,0.000000,false,connector_total_db,fiber_loss_db,splitter_loss_db
link_00717,base_system_margin_db=0.00,8.556000,0.413000,0.898000,11.367000,-9.367000,18.633000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00718,base_system_margin_db=0.00,5.005000,0.231000,1.812000,9.048000,-3.048000,25.952000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00719,base_system_margin_db=0.00,2.896000,0.560000,1.296000,6.752000,-2.752000,24.248000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00720,base_system_margin_db=0.00,4.490000,0.595000,3.584000,10.169000,-8.169000,18.831000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00721,base_system_margin_db=0.00,13.556000,1.584000,1.624000,17.264000,-15.264000,11.736000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
link_00722,base_system_margin_db=0.00,11.144000,1.179000,1.080000,15.403000,-9.403000,18.597000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,splice_total_db
link_00723,base_system_margin_db=0.00,1.020000,0.148000,1.864000,4.532000,3.468000,31.468000,PASS,0.000000,0.000000,false,connector_total_db,splitter_loss_db,fiber_loss_db
link_00724,base_system_margin_db=0.00,6.231000,0.750000,1.112000,9.093000,-5.093000,22.907000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splitter_loss_db
link_00725,base_system_margin_db=0.00,11.880000,1.062000,1.608000,16.550000,-10.550000,17.450000,PASS,0.000000,0.000000,false,fiber_loss_db,splitter_loss_db,connector_total_db
link_00726,base_system_margin_db=0.00,18.920000,0.924000,2.792000,23.136000,-21.136000,7.864000,PASS,0.000000,0.000000,false,fiber_loss_db,connector_total_db,splice_total_db
